,et,p,t
1120,0.00045422858,0.0028544497,-2.4515777
1121,0.0005057904,0.0027922494,-0.83122456
1122,0.0004973503,0.00010115628,-1.0813241
1123,0.0005288049,0.0014524017,-0.3618721
1124,0.00053980015,0.0013300056,-0.079247326
1125,0.0005488133,0.0062099784,0.14997987
1126,0.0006178824,0.0043627736,0.39852148
1127,0.00066229666,0.0034479443,1.4461466
1128,0.0006768221,0.0076860543,1.6979101
1129,0.0007441134,0.0,3.0475838
1130,0.0007736056,0.0033865147,3.6275387
1131,0.0007611253,0.01915532,3.3279471
1132,0.0007014357,0.018943135,1.9775555
1133,0.0006339206,0.020534137,0.42056322
1134,0.0005484258,0.0064869933,-1.7836589
1135,0.00049137656,0.0004892783,-3.5268755
1136,0.000546237,0.0017475884,-2.0687041
1137,0.00039093703,0.0,-7.377397
1138,0.0003634511,0.0,-8.548494
1139,0.00037172224,0.0,-8.217389
1140,0.00036162595,0.0,-8.747286
1141,0.00037361457,0.0,-8.266449
1142,0.00037630557,0.0,-8.214689
1143,0.00039080536,0.0,-7.675307
1144,0.00044017358,6.207022e-05,-5.9152923
1145,0.0005542403,0.0013917573,-2.4625013
1146,0.0006455027,0.0046786005,-0.20593698
1147,0.0006444111,0.00078263006,-0.34367245
1148,0.0006228721,0.0006388756,-0.78643274
1149,0.00059859955,0.0017974239,-1.4272023
1150,0.00060761155,0.0032376354,-1.3068393
1151,0.00071201636,0.010858978,1.040698
1152,0.0006888114,0.004303815,0.49305528
1153,0.0006657593,0.00042365864,-0.089160666
1154,0.00067114126,0.0,-0.040544562
1155,0.0010276898,0.00064567034,-0.16443406
1156,0.00095965614,0.0057794508,-1.2875643
1157,0.00084243715,0.0032358088,-3.2974377
1158,0.0008492549,0.0,-3.1861594
1159,0.00087504636,0.0,-2.7767
1160,0.0009970235,0.0,-0.96064717
1161,0.0010454007,0.00080413156,-0.35187456
1162,0.00081599894,3.0846983e-05,-4.024156
1163,0.00074689084,0.0,-5.4204907
1164,0.0007601345,0.0,-5.246815
1165,0.0008239345,0.0,-4.0922027
1166,0.0008700728,0.0,-3.332154
1167,0.0009617972,0.0,-1.9284592
1168,0.0010333329,0.0,-0.94519407
1169,0.0011159613,0.0,0.06949288
1170,0.0012668218,0.0,1.8126472
1171,0.0013832033,0.0,3.1077235
1172,0.0013969974,0.00031657188,3.188158
1173,0.0013633579,0.0,2.7585766
1174,0.001344169,0.0,2.4585102
1175,0.0013414265,0.0,2.3543086
1176,0.001412406,0.0,3.0814848
1177,0.0013998986,0.0,2.8975859
1178,0.0015662152,0.0067345533,4.588635
1179,0.0015191246,0.004851974,4.0590415
1180,0.0015175752,0.0034910585,3.953539
1181,0.0016456062,0.006064401,5.204422
1182,0.0017366183,0.010403894,6.0001454
1183,0.0014100665,0.013817012,2.637743
1184,0.001320899,0.0019358245,1.6248999
1185,0.0015246673,0.0023461669,3.6963224
1186,0.0017229184,0.0202528,3.5963492
1187,0.0013199426,0.014732808,-0.36164582
1188,0.0013005671,0.0018258822,-0.6526888
1189,0.0014064458,0.0005251268,0.37304884
1190,0.0015718673,0.00042303302,1.94561
1191,0.001665921,8.9376736e-05,2.7655933
1192,0.0017308487,0.0006634986,3.28485
1193,0.0017101651,0.0005440694,3.0464644
1194,0.0017128598,0.00014644474,3.0240483
1195,0.0018831991,0.0059042634,4.4599843
1196,0.001806365,0.0035234145,3.7402203
1197,0.0018151127,0.0006797823,3.7522812
1198,0.0018747627,0.0,4.225776
1199,0.0022607427,0.0,7.153391
1200,0.0025579415,0.0018308982,9.07427
1201,0.0018130325,0.01103456,3.5240471
1202,0.0017401255,0.0,2.7701743
1203,0.0017600632,0.0,2.9040499
1204,0.0021618241,0.0,6.132811
1205,0.0024153444,0.0,7.8697605
1206,0.0027638576,0.0,9.971219
1207,0.0028475032,0.0,10.400678
1208,0.0031283037,0.0,11.882477
1209,0.0026088578,0.0,8.827228
1210,0.0024122272,0.0,7.4606004
1211,0.0028154901,0.0,9.983105
1212,0.0022457,0.0,6.2500916
1213,0.0019195909,4.7400248e-05,3.686121
1214,0.002028911,0.00017621771,4.478761
1215,0.0019468783,0.0034709435,3.7997441
1216,0.0015836312,0.0016683122,6.6131473
1217,0.0017614875,0.0040346584,8.193172
1218,0.001685685,0.0039111,7.4661984
1219,0.001783657,0.0066010617,8.315469
1220,0.0018382951,0.0016401467,8.885943
1221,0.001993382,0.00039189635,10.140702
1222,0.0016534142,0.009958043,7.140401
1223,0.0012787416,0.0004721198,2.8898017
1224,0.0013937749,0.0,4.229011
1225,0.0014175704,0.0003213228,4.486194
1226,0.0015014954,0.00077092164,5.321587
