,baseflow,channelStorage,directRunoff,domesticWaterWithdrawal,gwRecharge,industryWaterWithdrawal,interflowTotal,irrigationWaterWithdrawal,livestockWaterWithdrawal,nonIrrWaterConsumption,snowCoverSWE,snowFreeWater,storGroundwater,storLowTotal,storUppTotal,surfaceWaterStorage,totalEvaporation,totLandSurfaceActuaET
75,0.0012884261,60552628.0,0.000238368,3.3663448e-05,0.0021832227,7.211714e-05,0.00014913909,0.0,1.3002737e-07,8.0568505e-05,0.088375896,0.0059927315,0.2188204,0.21240807,0.06837551,0.028766168,0.0004741116,0.00047409505
76,0.0012983738,59039270.0,0.0,3.3663448e-05,0.0021725278,7.211714e-05,0.00021624788,0.0,1.3002737e-07,8.0568505e-05,0.08890389,0.005678933,0.21965651,0.21294235,0.06584175,0.028048597,0.0004438775,0.00044386255
77,0.0013076172,57547016.0,1.5193881e-05,3.3663448e-05,0.002149927,7.211714e-05,7.8804886e-05,0.0,1.3002737e-07,8.0568505e-05,0.088611655,0.005444105,0.22046079,0.21279052,0.06376768,0.027341291,0.0005090933,0.00050907437
78,0.001315967,56353604.0,0.00010879825,3.3663448e-05,0.002073013,7.211714e-05,7.890171e-05,0.0,1.3002737e-07,8.0568505e-05,0.08735753,0.005087489,0.22117978,0.2126215,0.062643036,0.026776342,0.0006437261,0.00064370316
79,0.001323733,55891560.0,0.0,3.3663448e-05,0.001988803,7.211714e-05,0.0005294858,0.0,1.3002737e-07,8.0568505e-05,0.08677987,0.0056413272,0.22180681,0.21246614,0.059591062,0.0265611,0.00071287574,0.00071285106
80,0.0013311894,55468452.0,4.7328e-05,3.3663448e-05,0.001935523,7.211714e-05,0.00047005498,0.0,1.3002737e-07,8.0568505e-05,0.0867042,0.005646473,0.22237304,0.2116248,0.05939725,0.026357707,0.00075279066,0.000752768
81,0.0013380618,61392020.0,0.0010041771,3.3663448e-05,0.0018600303,7.211714e-05,0.0025176655,0.0,1.3002737e-07,8.0568505e-05,0.084248155,0.008301487,0.22285692,0.21067846,0.06351243,0.029148763,0.00085878,0.00085875567
82,0.0013439083,67780080.0,0.00050486834,3.3663448e-05,0.0017900812,7.211714e-05,0.0033046152,0.0,1.3002737e-07,8.0568505e-05,0.07979591,0.007951538,0.22326502,0.21233746,0.06327889,0.032182902,0.0009108358,0.0009108104
83,0.0013497056,89004616.0,0.0009938448,3.3663448e-05,0.0018082038,7.211714e-05,0.010429882,0.0,1.3002737e-07,8.0568505e-05,0.071431436,0.007110379,0.22368544,0.21028431,0.060436733,0.042257417,0.0010411608,0.0010411302
84,0.0013556881,85118070.0,0.00052901916,3.3663448e-05,0.0018255435,7.211714e-05,0.00010752113,0.0,1.3002737e-07,8.0568505e-05,0.068512365,0.006824594,0.2241172,0.21316452,0.062343184,0.040426724,0.0008514065,0.0008513846
85,0.0013609855,90991580.0,0.00026962784,3.3663448e-05,0.0017746896,7.211714e-05,0.0053555057,0.0,1.3002737e-07,8.0568505e-05,0.06614512,0.0065883007,0.22449283,0.21048248,0.059411947,0.043227423,0.00081701705,0.00081699435
86,0.0013663014,91032296.0,0.0006468094,3.3663448e-05,0.0017968344,7.211714e-05,0.0023420614,0.0,1.3002739e-07,8.0568505e-05,0.0611596,0.0060867937,0.22488527,0.21365944,0.057855103,0.04325385,0.0009954416,0.0009954154
87,0.0013706437,118830500.0,0.0015381519,3.3663448e-05,0.0017249619,7.211714e-05,0.015059423,0.0,1.3002737e-07,8.0568505e-05,0.057526834,0.0057249116,0.22520143,0.2086736,0.05903633,0.056501977,0.00095938536,0.00095936266
88,0.0013737144,112258050.0,0.0010540958,3.3663448e-05,0.0016340275,7.211714e-05,0.00019736789,0.0,1.3002737e-07,8.0568505e-05,0.053986046,0.0053708106,0.22542363,0.21800518,0.06001851,0.05339869,0.000980394,0.0009803707
89,0.0013758382,142715940.0,0.0012792661,3.3663448e-05,0.0015848536,7.211714e-05,0.01795139,0.0,1.3002737e-07,8.0568505e-05,0.05135907,0.0051089716,0.2256045,0.20894189,0.05922843,0.06792375,0.00097248045,0.0009724574
90,0.0013778553,132002776.0,0.00019341777,3.626668e-05,0.0016100412,7.4521035e-05,0.00028466937,0.0,1.4647023e-07,8.033419e-05,0.05000907,0.0049460223,0.22579563,0.21046844,0.05684045,0.06286244,0.0013199601,0.0013199188
91,0.0013791649,132201270.0,0.00027573845,3.626668e-05,0.0015906402,7.4521035e-05,0.00430814,0.0,1.4647023e-07,8.033419e-05,0.047531705,0.004695606,0.22597452,0.20762303,0.054871038,0.06295441,0.0013681423,0.001368097
92,0.0013793501,132980290.0,0.000658191,3.626668e-05,0.0015118219,7.4521035e-05,0.0037391626,0.0,1.4647023e-07,8.033419e-05,0.0409546,0.0040278067,0.22607437,0.20909211,0.05320822,0.063339986,0.001529537,0.0015294824
93,0.0013781707,135731730.0,0.00051690376,3.626668e-05,0.0014138521,7.4521035e-05,0.004434418,0.0,1.4647023e-07,8.033419e-05,0.036464464,0.0035837332,0.22607751,0.20760182,0.05331894,0.06465752,0.0014391898,0.0014391425
94,0.0013758141,131891970.0,0.00014853169,3.626668e-05,0.0013219235,7.4521035e-05,0.001535322,0.0,1.4647023e-07,8.033419e-05,0.03532486,0.0034773746,0.22598252,0.206397,0.052854143,0.062834576,0.0012261353,0.0012260999
95,0.0013726455,131105480.0,0.0002488695,3.626668e-05,0.0012227882,7.4521035e-05,0.0026244738,0.0,1.4647023e-07,8.033419e-05,0.033330232,0.003289471,0.2258263,0.20509507,0.052620582,0.062472057,0.001367716,0.0013676748
96,0.0013685746,134948320.0,0.00037318797,3.626668e-05,0.0011360307,7.4521035e-05,0.0046409927,0.0,1.4647023e-07,8.033419e-05,0.028834179,0.002832915,0.22555268,0.20360346,0.051375885,0.064305276,0.0015387418,0.0015386859
97,0.0013636859,136938290.0,0.0004521197,3.626668e-05,0.0010627196,7.4521035e-05,0.0038157718,0.0,1.4647023e-07,8.033419e-05,0.023716813,0.0023193338,0.22521062,0.20349038,0.053354237,0.06528226,0.0015593506,0.0015592963
98,0.0013585063,142941060.0,0.00038502732,3.626668e-05,0.0009674585,7.4521035e-05,0.0057512163,0.0,1.4647023e-07,8.033419e-05,0.02077563,0.0020305463,0.22481138,0.20124361,0.05413834,0.06813883,0.0014984468,0.0014984024
99,0.0013520779,144197800.0,0.00047294804,3.626668e-05,0.00092472334,7.4521035e-05,0.0037283455,0.0,1.4647023e-07,8.033419e-05,0.015225234,0.0014685916,0.22435138,0.20241058,0.052335136,0.06876975,0.0016584093,0.0016583559
100,0.0013454579,154770220.0,0.00072324235,3.626668e-05,0.0009080465,7.4521035e-05,0.008043862,0.0,1.4647023e-07,8.033419e-05,0.008220015,0.0007769519,0.22387289,0.20003068,0.051440943,0.07379812,0.001830072,0.0018300065
101,0.0013380985,146629920.0,0.00031174975,3.626668e-05,0.0008396023,7.4521035e-05,0.00021018628,0.0,1.4647023e-07,8.033419e-05,0.0042988625,0.00039341996,0.22333328,0.20245811,0.05080144,0.069933474,0.0017695212,0.0017694533
102,0.0013300234,155804350.0,0.00051312445,3.626668e-05,0.0007755317,7.4521035e-05,0.007956018,0.0,1.4647023e-07,8.033419e-05,1.6018163e-05,0.0,0.22273771,0.19722632,0.049788594,0.07430158,0.001791554,0.0017914801
103,0.0013212612,146316320.0,1.9628217e-06,3.626668e-05,0.0007065002,7.4521035e-05,9.629829e-07,0.0,1.4647023e-07,8.033419e-05,0.0,0.0,0.22208185,0.19585373,0.048972487,0.06979837,0.0017390428,0.0017389732
104,0.0013118422,138519580.0,0.0,3.626668e-05,0.00063885114,7.4521035e-05,2.0001777e-07,0.0,1.4647023e-07,8.033419e-05,0.0,0.0,0.2213678,0.19445185,0.048266996,0.066093214,0.0017273409,0.0017272681
105,0.0013014884,131493390.0,0.0,3.626668e-05,0.0005481912,7.4521035e-05,2.888469e-07,0.0,1.4647023e-07,8.033419e-05,0.0,0.0,0.22057338,0.19321471,0.047552988,0.06275597,0.0014027016,0.0014026461
